Local time,Open,High,Low,Close,Volume
13.01.2020 12:00:00.000 GMT-0500,1.11372,1.11418,1.11355,1.11397,4029.6899
13.01.2020 13:00:00.000 GMT-0500,1.11397,1.11448,1.11384,1.11396,3477.3401
13.01.2020 14:00:00.000 GMT-0500,1.11395,1.11414,1.11376,1.11382,3738.98
13.01.2020 15:00:00.000 GMT-0500,1.11381,1.11386,1.11361,1.11375,2489.6399
13.01.2020 16:00:00.000 GMT-0500,1.11376,1.11379,1.11331,1.11338,1463.9725
13.01.2020 17:00:00.000 GMT-0500,1.11338,1.11390,1.11320,1.11353,1138.36
13.01.2020 18:00:00.000 GMT-0500,1.11355,1.11365,1.11333,1.11344,1206.38
13.01.2020 19:00:00.000 GMT-0500,1.11344,1.11421,1.11339,1.11383,2713.7
13.01.2020 20:00:00.000 GMT-0500,1.11384,1.11409,1.11312,1.11371,5262.9902
13.01.2020 21:00:00.000 GMT-0500,1.11372,1.11386,1.11353,1.11372,3228.3201
13.01.2020 22:00:00.000 GMT-0500,1.11373,1.11387,1.11352,1.11355,2959.5701
13.01.2020 23:00:00.000 GMT-0500,1.11356,1.11381,1.11355,1.11364,1816.09
14.01.2020 00:00:00.000 GMT-0500,1.11365,1.11384,1.11359,1.11370,2043.96
14.01.2020 01:00:00.000 GMT-0500,1.11369,1.11444,1.11348,1.11444,3503.8301
14.01.2020 02:00:00.000 GMT-0500,1.11444,1.11444,1.11373,1.11423,6922.4399
14.01.2020 03:00:00.000 GMT-0500,1.11423,1.11440,1.11333,1.11352,9530.0703
14.01.2020 04:00:00.000 GMT-0500,1.11351,1.11356,1.11303,1.11313,6952.1001
14.01.2020 05:00:00.000 GMT-0500,1.11313,1.11354,1.11284,1.11339,5364.9902
14.01.2020 06:00:00.000 GMT-0500,1.11338,1.11345,1.11263,1.11303,8585.4102
14.01.2020 07:00:00.000 GMT-0500,1.11303,1.11303,1.11194,1.11207,8406.9404
14.01.2020 08:00:00.000 GMT-0500,1.11206,1.11208,1.11051,1.11102,14312.2998
14.01.2020 09:00:00.000 GMT-0500,1.11102,1.11234,1.11045,1.11216,13925.0098
14.01.2020 10:00:00.000 GMT-0500,1.11216,1.11232,1.11138,1.11221,13286.6104
14.01.2020 11:00:00.000 GMT-0500,1.11222,1.11304,1.11202,1.11295,7685.71
14.01.2020 12:00:00.000 GMT-0500,1.11295,1.11327,1.11273,1.11310,4586.25
14.01.2020 13:00:00.000 GMT-0500,1.11310,1.11348,1.11298,1.11314,5134.6899
14.01.2020 14:00:00.000 GMT-0500,1.11313,1.11329,1.11279,1.11280,3663.3899
14.01.2020 15:00:00.000 GMT-0500,1.11279,1.11302,1.11270,1.11283,3505.5701
14.01.2020 16:00:00.000 GMT-0500,1.11283,1.11284,1.11246,1.11274,1676.9301
14.01.2020 17:00:00.000 GMT-0500,1.11284,1.11287,1.11259,1.11262,908.06
14.01.2020 18:00:00.000 GMT-0500,1.11262,1.11280,1.11261,1.11275,1200.09
14.01.2020 19:00:00.000 GMT-0500,1.11276,1.11307,1.11270,1.11295,2080.9099
14.01.2020 20:00:00.000 GMT-0500,1.11294,1.11311,1.11272,1.11296,2763.29
14.01.2020 21:00:00.000 GMT-0500,1.11295,1.11311,1.11270,1.11291,2466.8201
14.01.2020 22:00:00.000 GMT-0500,1.11292,1.11311,1.11280,1.11302,1643.76
14.01.2020 23:00:00.000 GMT-0500,1.11303,1.11337,1.11297,1.11331,2026.12
15.01.2020 00:00:00.000 GMT-0500,1.11330,1.11346,1.11316,1.11339,1782.4301
15.01.2020 01:00:00.000 GMT-0500,1.11339,1.11364,1.11322,1.11355,2981.22
15.01.2020 02:00:00.000 GMT-0500,1.11355,1.11368,1.11271,1.11284,8863.1904
15.01.2020 03:00:00.000 GMT-0500,1.11283,1.11308,1.11185,1.11301,9039.1797
15.01.2020 04:00:00.000 GMT-0500,1.11300,1.11334,1.11257,1.11282,8887.5996
15.01.2020 05:00:00.000 GMT-0500,1.11282,1.11393,1.11249,1.11387,6258.2002
15.01.2020 06:00:00.000 GMT-0500,1.11387,1.11549,1.11380,1.11480,10042.6699
15.01.2020 07:00:00.000 GMT-0500,1.11478,1.11525,1.11396,1.11410,6762.0698
15.01.2020 08:00:00.000 GMT-0500,1.11416,1.11494,1.11400,1.11490,26776.0508
15.01.2020 09:00:00.000 GMT-0500,1.11489,1.11634,1.11486,1.11522,12293.6699
15.01.2020 10:00:00.000 GMT-0500,1.11523,1.11548,1.11431,1.11521,12774.2197
15.01.2020 11:00:00.000 GMT-0500,1.11522,1.11599,1.11496,1.11595,8298.5996
15.01.2020 12:00:00.000 GMT-0500,1.11596,1.11614,1.11562,1.11576,5814.7402
15.01.2020 13:00:00.000 GMT-0500,1.11575,1.11596,1.11497,1.11516,4294.46
15.01.2020 14:00:00.000 GMT-0500,1.11515,1.11540,1.11494,1.11504,5802.4302
15.01.2020 15:00:00.000 GMT-0500,1.11504,1.11529,1.11482,1.11523,3470.4299
15.01.2020 16:00:00.000 GMT-0500,1.11523,1.11523,1.11481,1.11495,1525.335
15.01.2020 17:00:00.000 GMT-0500,1.11492,1.11539,1.11490,1.11514,1715.4399
15.01.2020 18:00:00.000 GMT-0500,1.11515,1.11530,1.11500,1.11524,1370.5601
15.01.2020 19:00:00.000 GMT-0500,1.11524,1.11580,1.11523,1.11548,2594.1799
15.01.2020 20:00:00.000 GMT-0500,1.11548,1.11552,1.11530,1.11535,2669.9199
15.01.2020 21:00:00.000 GMT-0500,1.11534,1.11537,1.11507,1.11516,3018.73
15.01.2020 22:00:00.000 GMT-0500,1.11516,1.11550,1.11513,1.11527,1715.3
15.01.2020 23:00:00.000 GMT-0500,1.11527,1.11534,1.11507,1.11510,1672.79
16.01.2020 00:00:00.000 GMT-0500,1.11511,1.11524,1.11496,1.11498,1990.14
16.01.2020 01:00:00.000 GMT-0500,1.11498,1.11504,1.11445,1.11503,3162.22
16.01.2020 02:00:00.000 GMT-0500,1.11503,1.11529,1.11451,1.11476,6341.54
16.01.2020 03:00:00.000 GMT-0500,1.11478,1.11637,1.11458,1.11562,9471.8398
16.01.2020 04:00:00.000 GMT-0500,1.11564,1.11593,1.11502,1.11534,7465.4702
16.01.2020 05:00:00.000 GMT-0500,1.11533,1.11632,1.11526,1.11573,5906.1201
16.01.2020 06:00:00.000 GMT-0500,1.11573,1.11606,1.11557,1.11589,5008.3901
16.01.2020 07:00:00.000 GMT-0500,1.11589,1.11727,1.11567,1.11647,8426.2598
16.01.2020 08:00:00.000 GMT-0500,1.11647,1.11697,1.11501,1.11514,13238.0098
16.01.2020 09:00:00.000 GMT-0500,1.11513,1.11602,1.11411,1.11414,14139.1201
16.01.2020 10:00:00.000 GMT-0500,1.11414,1.11468,1.11310,1.11407,16112.6299
16.01.2020 11:00:00.000 GMT-0500,1.11407,1.11423,1.11279,1.11302,10464.0898
16.01.2020 12:00:00.000 GMT-0500,1.11303,1.11360,1.11291,1.11346,5175.7402
16.01.2020 13:00:00.000 GMT-0500,1.11347,1.11361,1.11317,1.11346,3915.46
16.01.2020 14:00:00.000 GMT-0500,1.11346,1.11355,1.11326,1.11348,3020.3899
16.01.2020 15:00:00.000 GMT-0500,1.11348,1.11381,1.11345,1.11379,2675.875
16.01.2020 16:00:00.000 GMT-0500,1.11378,1.11381,1.11343,1.11358,1487.1
16.01.2020 17:00:00.000 GMT-0500,1.11358,1.11378,1.11343,1.11372,1864.1801
16.01.2020 18:00:00.000 GMT-0500,1.11371,1.11376,1.11355,1.11368,1249.5699
16.01.2020 19:00:00.000 GMT-0500,1.11368,1.11392,1.11351,1.11374,2157.6201
16.01.2020 20:00:00.000 GMT-0500,1.11375,1.11390,1.11339,1.11368,3048.23
16.01.2020 21:00:00.000 GMT-0500,1.11368,1.11425,1.11362,1.11362,2931.6599
16.01.2020 22:00:00.000 GMT-0500,1.11362,1.11378,1.11308,1.11309,2346.23
16.01.2020 23:00:00.000 GMT-0500,1.11309,1.11337,1.11309,1.11319,1930.3
17.01.2020 00:00:00.000 GMT-0500,1.11318,1.11376,1.11318,1.11364,1619.98
17.01.2020 01:00:00.000 GMT-0500,1.11364,1.11403,1.11347,1.11396,2541.1499
17.01.2020 02:00:00.000 GMT-0500,1.11395,1.11411,1.11348,1.11363,5369.4702
17.01.2020 03:00:00.000 GMT-0500,1.11363,1.11396,1.11339,1.11355,6265.6001
17.01.2020 04:00:00.000 GMT-0500,1.11355,1.11376,1.11248,1.11276,9973.9502
17.01.2020 05:00:00.000 GMT-0500,1.11275,1.11282,1.11157,1.11160,8577.7803
17.01.2020 06:00:00.000 GMT-0500,1.11158,1.11158,1.11063,1.11123,8873.2695
17.01.2020 07:00:00.000 GMT-0500,1.11124,1.11147,1.11059,1.11098,7695.3101
17.01.2020 08:00:00.000 GMT-0500,1.11097,1.11119,1.10980,1.11004,12098.9297
17.01.2020 09:00:00.000 GMT-0500,1.11004,1.11061,1.10956,1.11005,10516.9199
17.01.2020 10:00:00.000 GMT-0500,1.11007,1.11028,1.10862,1.10938,14930.5195
17.01.2020 11:00:00.000 GMT-0500,1.10938,1.10961,1.10888,1.10917,7654.79
17.01.2020 12:00:00.000 GMT-0500,1.10917,1.10949,1.10880,1.10911,4970.3901
17.01.2020 13:00:00.000 GMT-0500,1.10910,1.10943,1.10902,1.10925,3249.3101
17.01.2020 14:00:00.000 GMT-0500,1.10926,1.10946,1.10905,1.10931,1984.41
17.01.2020 15:00:00.000 GMT-0500,1.10930,1.10933,1.10913,1.10927,2591.7175
17.01.2020 16:00:00.000 GMT-0500,1.10925,1.10928,1.10886,1.10890,2519.0701
17.01.2020 17:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 18:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 19:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 20:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 21:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 22:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
17.01.2020 23:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 00:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 01:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 02:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 03:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 04:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 05:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 06:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 07:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 08:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 09:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 10:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 11:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 12:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 13:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 14:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 15:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 16:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 17:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 18:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 19:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 20:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 21:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 22:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
18.01.2020 23:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 00:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 01:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 02:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 03:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 04:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 05:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 06:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 07:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 08:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 09:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 10:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 11:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 12:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 13:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 14:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 15:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 16:00:00.000 GMT-0500,1.10890,1.10890,1.10890,1.10890,0
19.01.2020 17:00:00.000 GMT-0500,1.10910,1.10930,1.10890,1.10904,1504.83
19.01.2020 18:00:00.000 GMT-0500,1.10904,1.10948,1.10889,1.10946,1770.64
19.01.2020 19:00:00.000 GMT-0500,1.10946,1.10985,1.10926,1.10928,3317.9399
19.01.2020 20:00:00.000 GMT-0500,1.10929,1.10977,1.10924,1.10962,3108.1599
19.01.2020 21:00:00.000 GMT-0500,1.10962,1.10974,1.10949,1.10971,1997.51
19.01.2020 22:00:00.000 GMT-0500,1.10970,1.10989,1.10951,1.10959,1874.6899
19.01.2020 23:00:00.000 GMT-0500,1.10959,1.10965,1.10940,1.10965,1627.39
20.01.2020 00:00:00.000 GMT-0500,1.10965,1.10989,1.10949,1.10979,2252.6201
20.01.2020 01:00:00.000 GMT-0500,1.10979,1.11011,1.10975,1.11005,2700.26
20.01.2020 02:00:00.000 GMT-0500,1.11006,1.11023,1.10939,1.10943,7557.3198
20.01.2020 03:00:00.000 GMT-0500,1.10943,1.10973,1.10886,1.10890,6466.9199
20.01.2020 04:00:00.000 GMT-0500,1.10890,1.10914,1.10821,1.10896,7592.9399
20.01.2020 05:00:00.000 GMT-0500,1.10895,1.10906,1.10829,1.10841,4749.2202
20.01.2020 06:00:00.000 GMT-0500,1.10840,1.10882,1.10840,1.10856,4112.8101
20.01.2020 07:00:00.000 GMT-0500,1.10857,1.10871,1.10827,1.10838,3116.0901
20.01.2020 08:00:00.000 GMT-0500,1.10839,1.10855,1.10805,1.10835,5397.3999
20.01.2020 09:00:00.000 GMT-0500,1.10834,1.10845,1.10792,1.10820,4452.3701
20.01.2020 10:00:00.000 GMT-0500,1.10821,1.10852,1.10766,1.10827,5935.5498
20.01.2020 11:00:00.000 GMT-0500,1.10828,1.10860,1.10811,1.10838,4151.8101
20.01.2020 12:00:00.000 GMT-0500,1.10839,1.10867,1.10831,1.10834,4613.3398
20.01.2020 13:00:00.000 GMT-0500,1.10833,1.10906,1.10822,1.10890,3029.7
20.01.2020 14:00:00.000 GMT-0500,1.10890,1.10920,1.10875,1.10918,2357.55
20.01.2020 15:00:00.000 GMT-0500,1.10918,1.10979,1.10913,1.10977,11623.9102
20.01.2020 16:00:00.000 GMT-0500,1.10975,1.10979,1.10944,1.10944,2093.3701
20.01.2020 17:00:00.000 GMT-0500,1.10934,1.10977,1.10934,1.10968,1843.74
20.01.2020 18:00:00.000 GMT-0500,1.10968,1.10968,1.10933,1.10962,1622.5601
20.01.2020 19:00:00.000 GMT-0500,1.10963,1.10968,1.10908,1.10923,1814
20.01.2020 20:00:00.000 GMT-0500,1.10922,1.10930,1.10887,1.10905,4483.79
20.01.2020 21:00:00.000 GMT-0500,1.10906,1.10964,1.10906,1.10957,2831.8101
20.01.2020 22:00:00.000 GMT-0500,1.10958,1.10986,1.10941,1.10973,2989.6799
20.01.2020 23:00:00.000 GMT-0500,1.10973,1.10993,1.10946,1.10992,1676.14
21.01.2020 00:00:00.000 GMT-0500,1.10992,1.10993,1.10950,1.10952,1910.99
21.01.2020 01:00:00.000 GMT-0500,1.10952,1.10973,1.10937,1.10942,3284.95
21.01.2020 02:00:00.000 GMT-0500,1.10941,1.10967,1.10915,1.10921,6483.0298
21.01.2020 03:00:00.000 GMT-0500,1.10922,1.10962,1.10864,1.10904,9857.2305
21.01.2020 04:00:00.000 GMT-0500,1.10904,1.10935,1.10855,1.10905,8319.6504
21.01.2020 05:00:00.000 GMT-0500,1.10907,1.11099,1.10900,1.11038,9305.79
21.01.2020 06:00:00.000 GMT-0500,1.11037,1.11101,1.11018,1.11055,8065.0098
21.01.2020 07:00:00.000 GMT-0500,1.11054,1.11091,1.10997,1.11079,6749.3501
21.01.2020 08:00:00.000 GMT-0500,1.11084,1.11179,1.11076,1.11136,11340.9502
21.01.2020 09:00:00.000 GMT-0500,1.11136,1.11137,1.11015,1.11030,11935.1201
21.01.2020 10:00:00.000 GMT-0500,1.11029,1.11037,1.10889,1.10977,11028.8398
21.01.2020 11:00:00.000 GMT-0500,1.10976,1.10998,1.10920,1.10957,8103.3398
21.01.2020 12:00:00.000 GMT-0500,1.10956,1.10964,1.10903,1.10917,3266.5601
21.01.2020 13:00:00.000 GMT-0500,1.10916,1.10950,1.10895,1.10924,4438.9902
21.01.2020 14:00:00.000 GMT-0500,1.10924,1.10952,1.10915,1.10948,3704.8101
21.01.2020 15:00:00.000 GMT-0500,1.10949,1.10952,1.10872,1.10872,3704.6799
21.01.2020 16:00:00.000 GMT-0500,1.10873,1.10881,1.10809,1.10819,4181.3252
21.01.2020 17:00:00.000 GMT-0500,1.10816,1.10846,1.10815,1.10827,2127.155
21.01.2020 18:00:00.000 GMT-0500,1.10827,1.10856,1.10825,1.10851,1663.24
21.01.2020 19:00:00.000 GMT-0500,1.10851,1.10868,1.10821,1.10826,2341.98
21.01.2020 20:00:00.000 GMT-0500,1.10826,1.10837,1.10776,1.10818,3127.53
21.01.2020 21:00:00.000 GMT-0500,1.10818,1.10823,1.10773,1.10804,3258.6399
21.01.2020 22:00:00.000 GMT-0500,1.10803,1.10839,1.10797,1.10815,2297.8101
21.01.2020 23:00:00.000 GMT-0500,1.10814,1.10830,1.10807,1.10824,1329.9
22.01.2020 00:00:00.000 GMT-0500,1.10825,1.10857,1.10820,1.10845,2196.04
22.01.2020 01:00:00.000 GMT-0500,1.10845,1.10862,1.10808,1.10828,3010.78
22.01.2020 02:00:00.000 GMT-0500,1.10829,1.10860,1.10753,1.10859,5796.8301
22.01.2020 03:00:00.000 GMT-0500,1.10859,1.10859,1.10749,1.10815,8789.79
22.01.2020 04:00:00.000 GMT-0500,1.10815,1.10927,1.10780,1.10908,7550.8999
22.01.2020 05:00:00.000 GMT-0500,1.10908,1.10947,1.10858,1.10859,6746.1401
22.01.2020 06:00:00.000 GMT-0500,1.10860,1.10879,1.10780,1.10787,8864.5996
22.01.2020 07:00:00.000 GMT-0500,1.10787,1.10851,1.10771,1.10835,7940.6802
22.01.2020 08:00:00.000 GMT-0500,1.10835,1.10912,1.10822,1.10896,8604.0801
22.01.2020 09:00:00.000 GMT-0500,1.10897,1.10984,1.10726,1.10733,11664.2197
22.01.2020 10:00:00.000 GMT-0500,1.10730,1.10781,1.10700,1.10754,14630.6699
22.01.2020 11:00:00.000 GMT-0500,1.10754,1.10912,1.10747,1.10846,8067.7998
22.01.2020 12:00:00.000 GMT-0500,1.10847,1.10899,1.10839,1.10856,4946.6899
22.01.2020 13:00:00.000 GMT-0500,1.10856,1.10871,1.10839,1.10869,2639.1399
22.01.2020 14:00:00.000 GMT-0500,1.10868,1.10934,1.10866,1.10918,3599.8999
22.01.2020 15:00:00.000 GMT-0500,1.10918,1.10929,1.10893,1.10927,3202.2498
22.01.2020 16:00:00.000 GMT-0500,1.10929,1.10951,1.10912,1.10920,10929.7051
22.01.2020 17:00:00.000 GMT-0500,1.10920,1.10954,1.10918,1.10932,890.78
22.01.2020 18:00:00.000 GMT-0500,1.10931,1.10967,1.10928,1.10957,1761.96
22.01.2020 19:00:00.000 GMT-0500,1.10956,1.10996,1.10797,1.10872,4112.6499
22.01.2020 20:00:00.000 GMT-0500,1.10872,1.10897,1.10852,1.10892,4020.72
22.01.2020 21:00:00.000 GMT-0500,1.10892,1.10914,1.10872,1.10895,3161.99
22.01.2020 22:00:00.000 GMT-0500,1.10894,1.10898,1.10823,1.10827,2536.8401
22.01.2020 23:00:00.000 GMT-0500,1.10827,1.10856,1.10809,1.10852,2182.5701
23.01.2020 00:00:00.000 GMT-0500,1.10851,1.10853,1.10824,1.10830,2271.79
23.01.2020 01:00:00.000 GMT-0500,1.10829,1.10851,1.10809,1.10851,2766.9399
23.01.2020 02:00:00.000 GMT-0500,1.10850,1.10922,1.10849,1.10892,6367.0801
23.01.2020 03:00:00.000 GMT-0500,1.10891,1.10896,1.10821,1.10837,9028.75
23.01.2020 04:00:00.000 GMT-0500,1.10837,1.10867,1.10790,1.10843,7203.0498
23.01.2020 05:00:00.000 GMT-0500,1.10844,1.10919,1.10820,1.10911,6655.4502
23.01.2020 06:00:00.000 GMT-0500,1.10912,1.10948,1.10874,1.10903,5753.8999
23.01.2020 07:00:00.000 GMT-0500,1.10904,1.10926,1.10844,1.10845,5546.2002
23.01.2020 08:00:00.000 GMT-0500,1.10845,1.11087,1.10802,1.10866,27329.0195
23.01.2020 09:00:00.000 GMT-0500,1.10867,1.10903,1.10599,1.10692,28324.3301
23.01.2020 10:00:00.000 GMT-0500,1.10692,1.10716,1.10402,1.10462,22991.4004
23.01.2020 11:00:00.000 GMT-0500,1.10459,1.10461,1.10362,1.10411,9854.4902
23.01.2020 12:00:00.000 GMT-0500,1.10410,1.10518,1.10397,1.10509,5557.6401
23.01.2020 13:00:00.000 GMT-0500,1.10509,1.10536,1.10484,1.10496,4671.0898
23.01.2020 14:00:00.000 GMT-0500,1.10496,1.10559,1.10482,1.10553,3968.01
23.01.2020 15:00:00.000 GMT-0500,1.10552,1.10577,1.10546,1.10555,2620.3999
23.01.2020 16:00:00.000 GMT-0500,1.10556,1.10588,1.10542,1.10542,1266.1823
23.01.2020 17:00:00.000 GMT-0500,1.10542,1.10582,1.10514,1.10553,1204.1925
23.01.2020 18:00:00.000 GMT-0500,1.10554,1.10562,1.10537,1.10554,1045.54
23.01.2020 19:00:00.000 GMT-0500,1.10554,1.10556,1.10506,1.10526,1963.13
23.01.2020 20:00:00.000 GMT-0500,1.10527,1.10553,1.10518,1.10538,2192.3999
23.01.2020 21:00:00.000 GMT-0500,1.10537,1.10538,1.10516,1.10528,2379.26
23.01.2020 22:00:00.000 GMT-0500,1.10530,1.10531,1.10496,1.10504,1756.8199
23.01.2020 23:00:00.000 GMT-0500,1.10503,1.10517,1.10486,1.10486,1796.75
24.01.2020 00:00:00.000 GMT-0500,1.10487,1.10496,1.10465,1.10488,1976.35
24.01.2020 01:00:00.000 GMT-0500,1.10487,1.10507,1.10447,1.10505,2466.52
24.01.2020 02:00:00.000 GMT-0500,1.10503,1.10525,1.10426,1.10511,5433.5898
24.01.2020 03:00:00.000 GMT-0500,1.10511,1.10617,1.10444,1.10469,11331.2197
24.01.2020 04:00:00.000 GMT-0500,1.10470,1.10523,1.10337,1.10358,11927.7803
24.01.2020 05:00:00.000 GMT-0500,1.10357,1.10397,1.10316,1.10374,8369.9102
24.01.2020 06:00:00.000 GMT-0500,1.10374,1.10374,1.10281,1.10356,9374.8398
24.01.2020 07:00:00.000 GMT-0500,1.10353,1.10368,1.10261,1.10277,4855.54
24.01.2020 08:00:00.000 GMT-0500,1.10276,1.10391,1.10271,1.10387,8352.9697
24.01.2020 09:00:00.000 GMT-0500,1.10389,1.10398,1.10287,1.10311,10190.7803
24.01.2020 10:00:00.000 GMT-0500,1.10311,1.10361,1.10230,1.10247,14621.04
24.01.2020 11:00:00.000 GMT-0500,1.10248,1.10278,1.10195,1.10250,8368.7002
24.01.2020 12:00:00.000 GMT-0500,1.10249,1.10277,1.10220,1.10271,4380.6602
24.01.2020 13:00:00.000 GMT-0500,1.10273,1.10296,1.10262,1.10279,3235.4199
24.01.2020 14:00:00.000 GMT-0500,1.10279,1.10329,1.10274,1.10296,3354.71
24.01.2020 15:00:00.000 GMT-0500,1.10295,1.10301,1.10257,1.10277,3110.22
24.01.2020 16:00:00.000 GMT-0500,1.10276,1.10296,1.10209,1.10224,2319.6101
24.01.2020 17:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 18:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 19:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 20:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 21:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 22:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 23:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 00:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 01:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 02:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 03:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 04:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 05:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 06:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 07:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 08:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 09:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 10:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 11:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 12:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 13:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 14:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 15:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 16:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 17:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 18:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 19:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 20:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 21:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 22:00:00.000 GMT-0500,1.10224,1.10224,1.10224,1.10224,0
